id,HPO_ID,name,OBO_Name,definition,OBO_Definition,UMLS_IDs,HPO_ID_norm,obo_label,obo_definition,IS_ASD_PHENOTYPE
http://purl.obolibrary.org/obo/HP_0000717,HP_0000717,Autism,,"Autism is a neurodevelopmental disorder characterized by impaired social interaction and communication, and by restricted and repetitive behavior. Autism begins in childhood. It is marked by the presence of markedly abnormal or impaired development in social interaction and communication and a markedly restricted repertoire of activity and interest. Manifestations of the disorder vary greatly depending on the developmental level and chronological age of the individual (DSM-IV).",,C0004352,HP:0000717,Autism,"Autism is a neurodevelopmental disorder characterized by impaired social interaction and communication, and by restricted and repetitive behavior. Autism begins in childhood. It is marked by the presence of markedly abnormal or impaired development in social interaction and communication and a markedly restricted repertoire of activity and interest. Manifestations of the disorder vary greatly depending on the developmental level and chronological age of the individual (DSM-IV).",True
http://purl.obolibrary.org/obo/HP_0000718,HP_0000718,Aggressive behavior,,"Behavior or an act aimed at harming a person, animal, or physical property (e.g., acts of physical violence; shouting, swearing, and using harsh language; slashing someone's tires).",,C0001807;C0424323;C1457883,HP:0000718,Aggressive behavior,"Behavior or an act aimed at harming a person, animal, or physical property (e.g., acts of physical violence; shouting, swearing, and using harsh language; slashing someone's tires).",True
http://purl.obolibrary.org/obo/HP_0000721,HP_0000721,Lack of spontaneous play,,,,C1837650,HP:0000721,Lack of spontaneous play,,True
http://purl.obolibrary.org/obo/HP_0000722,HP_0000722,Compulsive behaviors,,"Behavior that consists of repetitive acts, characterized by the feeling that one ""has to"" perform them, while being aware that these acts are not in line with one's overall goal.",,C0028768;C0600104,HP:0000722,Compulsive behaviors,"Behavior that consists of repetitive acts, characterized by the feeling that one ""has to"" perform them, while being aware that these acts are not in line with one's overall goal.",True
http://purl.obolibrary.org/obo/HP_0000723,HP_0000723,Restrictive behavior,,Behavior characterized by an abnormal limitation to a few interests and activities.,,C2675334;C4021799,HP:0000723,Restrictive behavior,Behavior characterized by an abnormal limitation to a few interests and activities.,True
http://purl.obolibrary.org/obo/HP_0000726,HP_0000726,Dementia,,"A loss of global cognitive ability of sufficient amount to interfere with normal social or occupational function. Dementia represents a loss of previously present cognitive abilities, generally in adults, and can affect memory, thinking, language, judgment, and behavior.",,C0497327,HP:0000726,Dementia,"A loss of global cognitive ability of sufficient amount to interfere with normal social or occupational function. Dementia represents a loss of previously present cognitive abilities, generally in adults, and can affect memory, thinking, language, judgment, and behavior.",True
http://purl.obolibrary.org/obo/HP_0000728,HP_0000728,Impaired ability to form peer relationships,,"Difficulty to establish relations with others in a comparable social group (peers) that may be manifested in pehnomena such as not being able to initiative a conversation, understand social cues, or to discuss shared interests. This feature is associated with poor integration within a community or group.",,C1837649,HP:0000728,Reduced ability to form peer relationships,"Difficulty to establish relations with others in a comparable social group (peers) that may be manifested in pehnomena such as not being able to initiative a conversation, understand social cues, or to discuss shared interests. This feature is associated with poor integration within a community or group.",True
http://purl.obolibrary.org/obo/HP_0000729,HP_0000729,Autistic behavior,,Persistent deficits in social interaction and communication and interaction as well as a markedly restricted repertoire of activity and interest as well as repetitive patterns of behavior.,,C0856975;C1510586,HP:0000729,Autistic behavior,Persistent deficits in social interaction and communication and interaction as well as a markedly restricted repertoire of activity and interest as well as repetitive patterns of behavior.,True
http://purl.obolibrary.org/obo/HP_0000732,HP_0000732,Inflexible adherence to routines,,A need to strictly adhere to repetitive routines or patterns of behavior which are created by the environment. One becomes upset or distressed when their routines are disrupted or altered.,,C1837653,HP:0000732,Inflexible adherence to routines,A need to strictly adhere to repetitive routines or patterns of behavior which are created by the environment. One becomes upset or distressed when their routines are disrupted or altered.,True
http://purl.obolibrary.org/obo/HP_0000733,HP_0000733,Motor stereotypy,,Use of the same abnormal action in response to certain triggers or at random. They may be used as a way to regulate one's internal state but must otherwise have no apparent functional purpose.,,C0038271;C0038273,HP:0000733,Motor stereotypy,Use of the same abnormal action in response to certain triggers or at random. They may be used as a way to regulate one's internal state but must otherwise have no apparent functional purpose.,True
http://purl.obolibrary.org/obo/HP_0000736,HP_0000736,Short attention span,,Reduced attention span characterized by distractibility and impulsivity.,,C0262630,HP:0000736,Short attention span,Reduced attention span characterized by distractibility and impulsivity.,True
http://purl.obolibrary.org/obo/HP_0000737,HP_0000737,Irritability,,"A proneness to anger, i.e., a tendency to become easily bothered or annoyed.",,C2700617,HP:0000737,Irritability,"An emotional state characterized by negative feelings of heightened frustration, annoyance, or feeling upset, often triggered by internal factors (e.g., fatigue, hunger, unfulfilled desires) or external factors (e.g., social or environmental challenges). Irritability may be unpredictable, and is accompanied by a lowered threshold for emotional reactivity and observable features (speech, facial expressions, or psychomotor activity).",True
http://purl.obolibrary.org/obo/HP_0000738,HP_0000738,Hallucinations,,"Perceptions in a conscious and awake state that, in the absence of external stimuli, have qualities of real perception. These perceptions are vivid, substantial, and located in external objective space.",,C0018524;C0235153,HP:0000738,Hallucinations,"Perceptions in a conscious and awake state that, in the absence of external stimuli, have qualities of real perception. These perceptions are vivid, substantial, and located in external objective space.",True
http://purl.obolibrary.org/obo/HP_0000739,HP_0000739,Anxiety,,"Intense feelings of nervousness, tension, or panic often arise in response to interpersonal stresses. There is worry about the negative effects of past unpleasant experiences and future negative possibilities. Individuals may feel fearful, apprehensive, or threatened by uncertainty, and they may also have fears of falling apart or losing control.",,C0003467;C4020884,HP:0000739,Anxiety,"Intense feelings of nervousness, tension, or panic often arise in response to interpersonal stresses. There is worry about the negative effects of past unpleasant experiences and future negative possibilities. Individuals may feel fearful, apprehensive, or threatened by uncertainty, and they may also have fears of falling apart or losing control.",True
http://purl.obolibrary.org/obo/HP_0000748,HP_0000748,Inappropriate laughter,,"Laughing that may be excessive and/or inappropriate in context (e.g., laughing at a funeral while others are crying).",,C0424304,HP:0000748,Inappropriate laughter,"Laughing that may be excessive and/or inappropriate in context (e.g., laughing at a funeral while others are crying).",True
http://purl.obolibrary.org/obo/HP_0000750,HP_0000750,Delayed speech and language development,,A degree of language development that is significantly below the norm for a child of a specified age.,,C0023012;C0233715;C0241210;C0454644,HP:0000750,Delayed speech and language development,A degree of language development that is significantly below the norm for a child of a specified age.,True
http://purl.obolibrary.org/obo/HP_0000752,HP_0000752,Hyperactivity,,"Hyperactivity is a condition characterized by constant and unusually high levels of activity, even in situations where it is deemed inappropriate.",,C0424295,HP:0000752,Hyperactivity,"Hyperactivity is a condition characterized by constant and unusually high levels of activity, even in situations where it is deemed inappropriate.",True
http://purl.obolibrary.org/obo/HP_0000753,HP_0000753,Autism with high cognitive abilities,,,,C4025832,HP:0000753,Autism with high cognitive abilities,,True
http://purl.obolibrary.org/obo/HP_0000758,HP_0000758,Abnormal nonverbal communicative behavior,,"Abnormalities in eye contact, communicative facial expressions, gesture use, or the use of others' bodies to communicate convey shared meanings within a culture that replace or supplement verbal communication.",,C4021798,HP:0000758,Abnormal nonverbal communicative behavior,"Abnormalities in eye contact, communicative facial expressions, gesture use, or the use of others' bodies to communicate convey shared meanings within a culture that replace or supplement verbal communication.",True
http://purl.obolibrary.org/obo/HP_0000776,HP_0000776,Congenital diaphragmatic hernia,,The presence of a hernia of the diaphragm present at birth.,,C0235833,HP:0000776,Congenital diaphragmatic hernia,The presence of a hernia of the diaphragm present at birth.,True
http://purl.obolibrary.org/obo/HP_0000805,HP_0000805,Enuresis,,Lack of the ability to control the urinary bladder leading to involuntary urination at an age where control of the bladder should already be possible.,,C0014394,HP:0000805,Enuresis,Lack of the ability to control the urinary bladder leading to involuntary urination at an age where control of the bladder should already be possible.,True
http://purl.obolibrary.org/obo/HP_0000817,HP_0000817,Reduced eye contact,,A reduced frequency or duration of eye contact.,,C1445953,HP:0000817,Reduced eye contact,A reduced frequency or duration of eye contact.,True
http://purl.obolibrary.org/obo/HP_0000821,HP_0000821,Hypothyroidism,,Deficiency of thyroid hormone.,,C0020676,HP:0000821,Hypothyroidism,Deficiency of thyroid hormone.,True
http://purl.obolibrary.org/obo/HP_0000957,HP_0000957,Cafe-au-lait spot,,Cafe-au-lait spots are hyperpigmented lesions that can vary in color from light brown to dark brown with smooth borders and having a size of 1.5 cm or more in adults and 0.5 cm or more in children.,,C0221263;C0265974,HP:0000957,Cafe-au-lait spot,Cafe-au-lait spots are hyperpigmented lesions that can vary in color from light brown to dark brown with smooth borders and having a size of 1.5 cm or more in adults and 0.5 cm or more in children.,True
http://purl.obolibrary.org/obo/HP_0000960,HP_0000960,Sacral dimple,,A cutaneous indentation resulting from tethering of the skin to underlying structures (bone) of the intergluteal cleft.,,C0426848,HP:0000960,Sacral dimple,A cutaneous indentation resulting from tethering of the skin to underlying structures (bone) of the intergluteal cleft.,True
http://purl.obolibrary.org/obo/HP_0000964,HP_0000964,Eczematoid dermatitis,,"Eczema is a form of dermatitis that is characterized by scaly, pruritic, erythematous lesions located on flexural surfaces.",,C0013595,HP:0000964,Eczematoid dermatitis,"Eczema is a form of dermatitis that is characterized by scaly, pruritic, erythematous lesions located on flexural surfaces.",True
http://purl.obolibrary.org/obo/HP_0000973,HP_0000973,Cutis laxa,,"Wrinkled, redundant, inelastic and sagging skin.",,C0010495;C2930812;C4280606,HP:0000973,Cutis laxa,"Wrinkled, redundant, inelastic and sagging skin.",True
http://purl.obolibrary.org/obo/HP_0001012,HP_0001012,Multiple lipomas,,The presence of multiple lipomas (a type of benign tissue made of fatty tissue).,,C0023798;C0745730,HP:0001012,Multiple lipomas,The presence of multiple lipomas (a type of benign tissue made of fatty tissue).,True
http://purl.obolibrary.org/obo/HP_0001054,HP_0001054,Numerous nevi,,,,C1849677,HP:0001054,Numerous nevi,,True
http://purl.obolibrary.org/obo/HP_0001065,HP_0001065,Striae distensae,,"Thinned, erythematous, depressed bands of atrophic skin. Initially, striae appear as flattened and thinned, pinkish linear regions of the skin. Striae tend to enlarge in length and become reddish or purplish. Later, striae tend to appear as white, depressed bands that are parallel to the lines of skin tension. Striae distensae occur most often in areas that have been subject to distension such as the lower back, buttocks, thighs, breast, abdomen, and shoulders.",,C0152459,HP:0001065,Striae distensae,"Thinned, erythematous, depressed bands of atrophic skin. Initially, striae appear as flattened and thinned, pinkish linear regions of the skin. Striae tend to enlarge in length and become reddish or purplish. Later, striae tend to appear as white, depressed bands that are parallel to the lines of skin tension. Striae distensae occur most often in areas that have been subject to distension such as the lower back, buttocks, thighs, breast, abdomen, and shoulders.",True
http://purl.obolibrary.org/obo/HP_0001082,HP_0001082,Cholecystitis,,The presence of inflammatory changes in the gallbladder.,,C0008325,HP:0001082,Cholecystitis,The presence of inflammatory changes in the gallbladder.,True
http://purl.obolibrary.org/obo/HP_0001177,HP_0001177,Preaxial hand polydactyly,,Supernumerary digits located at the radial side of the hand. Polydactyly (supernumerary digits) involving the thumb occurs in many distinct forms of high variability and severity. Ranging from fleshy nubbins over varying degrees of partial duplication/splitting to completely duplicated or even triplicated thumbs or preaxial (on the radial side of the hand) supernumerary digits.,,C1395852,HP:0001177,Preaxial hand polydactyly,Supernumerary digits located at the radial side of the hand. Polydactyly (supernumerary digits) involving the thumb occurs in many distinct forms of high variability and severity. Ranging from fleshy nubbins over varying degrees of partial duplication/splitting to completely duplicated or even triplicated thumbs or preaxial (on the radial side of the hand) supernumerary digits.,True
http://purl.obolibrary.org/obo/HP_0001182,HP_0001182,Tapered finger,,The gradual reduction in girth of the finger from proximal to distal.,,C0426886,HP:0001182,Tapered finger,The gradual reduction in girth of the finger from proximal to distal.,True
http://purl.obolibrary.org/obo/HP_0001195,HP_0001195,Single umbilical artery,,Single umbilical artery (SUA) is the absence of one of the two umbilical arteries surrounding the fetal bladder and in the fetal umbilical cord.,,C1384670,HP:0001195,Single umbilical artery,Single umbilical artery (SUA) is the absence of one of the two umbilical arteries surrounding the fetal bladder and in the fetal umbilical cord.,True
http://purl.obolibrary.org/obo/HP_0001211,HP_0001211,Abnormal fingertip morphology,,An abnormal structure of the tip (end) of a finger.,,C4025796,HP:0001211,Abnormal fingertip morphology,An abnormal structure of the tip (end) of a finger.,True
http://purl.obolibrary.org/obo/HP_0001212,HP_0001212,Prominent fingertip pads,,"A soft tissue prominence of the ventral aspects of the fingertips. The term ""persistent fetal fingertip pads"" is often used as a synonym, but should better not be used because it implies knowledge of history of the patient which often does not exist.",,C1835807,HP:0001212,Prominent fingertip pads,"A soft tissue prominence of the ventral aspects of the fingertips. The term ""persistent fetal fingertip pads"" is often used as a synonym, but should better not be used because it implies knowledge of history of the patient which often does not exist.",True
http://purl.obolibrary.org/obo/HP_0001249,HP_0001249,Intellectual disability,,"Intellectual disability, previously referred to as mental retardation, is characterized by subnormal intellectual functioning that occurs during the developmental period. It is defined by an IQ score below 70.",,C0025362;C0423903;C0917816;C1843367;C3714756;C4020876,HP:0001249,Intellectual disability,"The term intellectual disability or intellectual developmental disorder is used to describe significantly sub-average intellectual and adaptive functioning based on clinical assessment and as measured by individually administered, appropriately normed, standardized and validated tests of intellectual functioning and adaptive behavior, with onset during the developmental period from infancy through adolescence.",True
http://purl.obolibrary.org/obo/HP_0001250,HP_0001250,Seizure,,A seizure is an intermittent abnormality of nervous system physiology characterized by a transient occurrence of signs and/or symptoms due to abnormal excessive or synchronous neuronal activity in the brain.,,C0014544;C0036572,HP:0001250,Seizure,A seizure is an intermittent abnormality of nervous system physiology characterized by a transient occurrence of signs and/or symptoms due to abnormal excessive or synchronous neuronal activity in the brain.,True
http://purl.obolibrary.org/obo/HP_0001251,HP_0001251,Ataxia,,"Ataxia refers to impaired coordination of voluntary muscle movement. Cerebellar ataxia refers to ataxia due to dysfunction of the cerebellum. This causes a variety of elementary neurological deficits including asynergy (lack of coordination between muscles, limbs and joints), dysmetria (lack of ability to judge distances that can lead to under- or overshoot in grasping movements), and dysdiadochokinesia (inability to perform rapid movements requiring antagonizing muscle groups to be switched on and off repeatedly).",,C0007758,HP:0001251,Ataxia,"Ataxia refers to impaired coordination of voluntary muscle movement. Cerebellar ataxia refers to ataxia due to dysfunction of the cerebellum. This causes a variety of elementary neurological deficits including asynergy (lack of coordination between muscles, limbs and joints), dysmetria (lack of ability to judge distances that can lead to under- or overshoot in grasping movements), and dysdiadochokinesia (inability to perform rapid movements requiring antagonizing muscle groups to be switched on and off repeatedly).",True
http://purl.obolibrary.org/obo/HP_0001252,HP_0001252,Hypotonia,,"Hypotonia is an abnormally low muscle tone (the amount of tension or resistance to movement in a muscle). Even when relaxed, muscles have a continuous and passive partial contraction which provides some resistance to passive stretching. Hypotonia thus manifests as diminished resistance to passive stretching. Hypotonia is not the same as muscle weakness, although the two conditions can co-exist.",,C0026827,HP:0001252,Hypotonia,"Hypotonia is an abnormally low muscle tone (the amount of tension or resistance to movement in a muscle). Even when relaxed, muscles have a continuous and passive partial contraction which provides some resistance to passive stretching. Hypotonia thus manifests as diminished resistance to passive stretching. Hypotonia is not the same as muscle weakness, although the two conditions can co-exist.",True
http://purl.obolibrary.org/obo/HP_0001256,HP_0001256,"Intellectual disability, mild",,Mild intellectual disability is defined as an intelligence quotient (IQ) in the range of 50-69.,,C0026106,HP:0001256,Mild intellectual disability,"Mild intellectual disability (ID) is defined as a type of ID characterized by mildly sub-average adaptive functioning and intellectual functioning, with an intelligence quotient (IQ) the range of 50-69.",True
http://purl.obolibrary.org/obo/HP_0001257,HP_0001257,Spasticity,,"A motor disorder characterized by a velocity-dependent increase in tonic stretch reflexes with increased muscle tone, exaggerated (hyperexcitable) tendon reflexes.",,C0026838,HP:0001257,Spasticity,"A motor disorder characterized by a velocity-dependent increase in tonic stretch reflexes with increased muscle tone, exaggerated (hyperexcitable) tendon reflexes.",True
http://purl.obolibrary.org/obo/HP_0001263,HP_0001263,Global developmental delay,,"A delay in the achievement of motor or mental milestones in the domains of development of a child, including motor skills, speech and language, cognitive skills, and social and emotional skills. This term should only be used to describe children younger than five years of age.",,C0557874;C1864897;C4020875,HP:0001263,Global developmental delay,"A delay in the achievement of motor or mental milestones in the domains of development of a child, including motor skills, speech and language, cognitive skills, and social and emotional skills. This term should only be used to describe children younger than five years of age.",True
http://purl.obolibrary.org/obo/HP_0001265,HP_0001265,Hyporeflexia,,Reduction of neurologic reflexes such as the knee-jerk reaction.,,C0700078,HP:0001265,Hyporeflexia,Reduction of neurologic reflexes such as the knee-jerk reaction.,True
http://purl.obolibrary.org/obo/HP_0001268,HP_0001268,Mental deterioration,,"Loss of previously present mental abilities, generally in adults.",,C0234985,HP:0001268,Mental deterioration,"Loss of previously present mental abilities, generally in adults.",True
http://purl.obolibrary.org/obo/HP_0001270,HP_0001270,Motor delay,,A type of Developmental delay characterized by a delay in acquiring motor skills.,,C1854301;C4020874,HP:0001270,Motor delay,A type of Developmental delay characterized by a delay in acquiring motor skills.,True
http://purl.obolibrary.org/obo/HP_0001276,HP_0001276,Hypertonia,,"A condition in which there is increased muscle tone so that arms or legs, for example, are stiff and difficult to move.",,C0026826,HP:0001276,Hypertonia,"A condition in which there is increased muscle tone so that arms or legs, for example, are stiff and difficult to move.",True
http://purl.obolibrary.org/obo/HP_0001288,HP_0001288,Gait disturbance,,The term gait disturbance can refer to any disruption of the ability to walk.,,C0575081,HP:0001288,Gait disturbance,The term gait disturbance can refer to any disruption of the ability to walk.,True
http://purl.obolibrary.org/obo/HP_0001290,HP_0001290,Generalized hypotonia,,Generalized muscular hypotonia (abnormally low muscle tone).,,C1858120,HP:0001290,Generalized hypotonia,Generalized muscular hypotonia (abnormally low muscle tone).,True
http://purl.obolibrary.org/obo/HP_0001302,HP_0001302,Pachygyria,,"Pachygyria is a malformation of cortical development with abnormally wide gyri with sulci 1,5-3 cm apart and abnormally thick cortex measuring more than 5 mm (radiological definition). See also neuropathological definitions for 2-, 3-, and 4-layered lissencephaly.",,C0266483,HP:0001302,Pachygyria,"Pachygyria is a malformation of cortical development with abnormally wide gyri with sulci 1,5-3 cm apart and abnormally thick cortex measuring more than 5 mm (radiological definition). See also neuropathological definitions for 2-, 3-, and 4-layered lissencephaly.",True
http://purl.obolibrary.org/obo/HP_0001319,HP_0001319,Neonatal hypotonia,,Muscular hypotonia (abnormally low muscle tone) manifesting in the neonatal period.,,C2267233,HP:0001319,Neonatal hypotonia,Muscular hypotonia (abnormally low muscle tone) manifesting in the neonatal period.,True
http://purl.obolibrary.org/obo/HP_0001320,HP_0001320,Cerebellar vermis hypoplasia,,Underdevelopment of the vermis of cerebellum.,,C1840379,HP:0001320,Cerebellar vermis hypoplasia,Underdevelopment of the vermis of cerebellum.,True
http://purl.obolibrary.org/obo/HP_0001328,HP_0001328,Specific learning disability,,"Impairment of certain skills such as reading or writing, coordination, self-control, or attention that interfere with the ability to learn. The impairment is not related to a global deficiency of intelligence.",,C4025790,HP:0001328,Specific learning disability,"Impairment of certain skills such as reading or writing, coordination, self-control, or attention that interfere with the ability to learn. The impairment is not related to a global deficiency of intelligence.",True
http://purl.obolibrary.org/obo/HP_0001332,HP_0001332,Dystonia,,"An abnormally increased muscular tone that causes fixed abnormal postures. There is a slow, intermittent twisting motion that leads to exaggerated turning and posture of the extremities and trunk.",,C0013421;C4020871,HP:0001332,Dystonia,"An abnormally increased muscular tone that causes fixed abnormal postures. There is a slow, intermittent twisting motion that leads to exaggerated turning and posture of the extremities and trunk.",True
http://purl.obolibrary.org/obo/HP_0001337,HP_0001337,Tremor,,"An unintentional, oscillating to-and-fro muscle movement about a joint axis.",,C0040822,HP:0001337,Tremor,"An unintentional, oscillating to-and-fro muscle movement about a joint axis.",True
http://purl.obolibrary.org/obo/HP_0001344,HP_0001344,Absent speech,,Complete lack of development of speech and language abilities.,,C0746940;C1854882,HP:0001344,Absent speech,Complete lack of development of speech and language abilities.,True
http://purl.obolibrary.org/obo/HP_0001347,HP_0001347,Hyperreflexia,,Hyperreflexia is the presence of hyperactive stretch reflexes of the muscles.,,C0151889,HP:0001347,Hyperreflexia,Hyperreflexia is the presence of hyperactive stretch reflexes of the muscles.,True
http://purl.obolibrary.org/obo/HP_0001357,HP_0001357,Plagiocephaly,,"Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.",,C0265529;C1450010;C4072830;C4280597;C4280598;C4280807,HP:0001357,Plagiocephaly,"Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.",True
http://purl.obolibrary.org/obo/HP_0001363,HP_0001363,Craniosynostosis,,"Craniosynostosis refers to the premature closure of the cranial sutures. Primary craniosynostosis refers to the closure of one or more sutures due to abnormalities in skull development, and secondary craniosynostosis results from failure of brain growth.",,C0010278;C0235942,HP:0001363,Craniosynostosis,"Craniosynostosis refers to the premature closure of the cranial sutures. Primary craniosynostosis refers to the closure of one or more sutures due to abnormalities in skull development, and secondary craniosynostosis results from failure of brain growth.",True
http://purl.obolibrary.org/obo/HP_0001382,HP_0001382,Joint hypermobility,,"The capability that a joint (or a group of joints) has to move, passively and/or actively, beyond normal limits along physiological axes.",,C1844820,HP:0001382,Joint hypermobility,"The capability that a joint (or a group of joints) has to move, passively and/or actively, beyond normal limits along physiological axes.",True
http://purl.obolibrary.org/obo/HP_0001385,HP_0001385,Hip dysplasia,,The presence of developmental dysplasia of the hip.,,C0019555,HP:0001385,Hip dysplasia,The presence of developmental dysplasia of the hip.,True
http://purl.obolibrary.org/obo/HP_0001397,HP_0001397,Hepatic steatosis,,Steatosis is a term used to denote lipid accumulation within hepatocytes.,,C2711227,HP:0001397,Hepatic steatosis,Steatosis is a term used to denote lipid accumulation within hepatocytes.,True
http://purl.obolibrary.org/obo/HP_0001417,HP_0001417,X-linked inheritance,,A mode of inheritance that is observed for traits related to a gene encoded on the X chromosome.,,C0241764,HP:0001417,X-linked inheritance,A mode of inheritance that is observed for traits related to a gene encoded on the X chromosome.,True
http://purl.obolibrary.org/obo/HP_0001419,HP_0001419,X-linked recessive inheritance,,"A mode of inheritance that is observed for recessive traits related to a gene encoded on the X chromosome. In the context of medical genetics, X-linked recessive disorders manifest in males (who have one copy of the X chromosome and are thus hemizygotes), but generally not in female heterozygotes who have one mutant and one normal allele.",,C1845977,HP:0001419,X-linked recessive inheritance,"A mode of inheritance that is observed for recessive traits related to a gene encoded on the X chromosome. In the context of medical genetics, X-linked recessive disorders manifest in males (who have one copy of the X chromosome and are thus hemizygotes), but generally not in female heterozygotes who have one mutant and one normal allele.",True
http://purl.obolibrary.org/obo/HP_0001423,HP_0001423,X-linked dominant inheritance,,"A mode of inheritance that is observed for dominant traits related to a gene encoded on the X chromosome. In the context of medical genetics, X-linked dominant disorders tend to manifest very severely in affected males. The severity of manifestation in females may depend on the degree of skewed X inactivation.",,C1847879,HP:0001423,X-linked dominant inheritance,"A mode of inheritance that is observed for dominant traits related to a gene encoded on the X chromosome. In the context of medical genetics, X-linked dominant disorders tend to manifest very severely in affected males. The severity of manifestation in females may depend on the degree of skewed X inactivation.",True
http://purl.obolibrary.org/obo/HP_0001426,HP_0001426,Non-Mendelian inheritance,,A mode of inheritance that depends on genetic determinants in more than one gene.,,C0600599,HP:0001426,Non-Mendelian inheritance,A mode of inheritance that depends on genetic determinants in more than one gene.,True
http://purl.obolibrary.org/obo/HP_0001488,HP_0001488,Bilateral ptosis,,,,C1865916,HP:0001488,Bilateral ptosis,,True
http://purl.obolibrary.org/obo/HP_0001508,HP_0001508,Failure to thrive,,Failure to thrive (FTT) refers to a child whose physical growth is substantially below the norm.,,C0231246;C2315100,HP:0001508,Failure to thrive,Failure to thrive (FTT) refers to a child whose physical growth is substantially below the norm.,True
http://purl.obolibrary.org/obo/HP_0001510,HP_0001510,Growth delay,,A deficiency or slowing down of growth pre- and postnatally.,,C0151686;C0456070;C0878787;C1837385;C3552463,HP:0001510,Growth delay,A deficiency or slowing down of growth pre- and postnatally.,True
http://purl.obolibrary.org/obo/HP_0001513,HP_0001513,Obesity,,Accumulation of substantial excess body fat.,,C0028754,HP:0001513,Obesity,Accumulation of substantial excess body fat.,True
http://purl.obolibrary.org/obo/HP_0001518,HP_0001518,Small for gestational age,,"Smaller than normal size according to sex and gestational age related norms, defined as a weight below the 10th percentile for the gestational age.",,C0024032;C0235991,HP:0001518,Small for gestational age,"Smaller than normal size according to sex and gestational age related norms, defined as a weight below the 10th percentile for the gestational age.",True
http://purl.obolibrary.org/obo/HP_0001520,HP_0001520,Large for gestational age,,The term large for gestational age applies to babies whose birth weight lies above the 90th percentile for that gestational age.,,C1848395,HP:0001520,Large for gestational age,The term large for gestational age applies to babies whose birth weight lies above the 90th percentile for that gestational age.,True
http://purl.obolibrary.org/obo/HP_0001531,HP_0001531,Failure to thrive in infancy,,,,C1867873,HP:0001531,Failure to thrive in infancy,,True
http://purl.obolibrary.org/obo/HP_0001537,HP_0001537,Umbilical hernia,,Protrusion of abdominal contents through a defect in the abdominal wall musculature around the umbilicus. Skin and subcutaneous tissue overlie the defect.,,C0019322,HP:0001537,Umbilical hernia,Protrusion of abdominal contents through a defect in the abdominal wall musculature around the umbilicus. Skin and subcutaneous tissue overlie the defect.,True
http://purl.obolibrary.org/obo/HP_0001539,HP_0001539,Omphalocele,,A midline anterior incomplete closure of the abdominal wall in which there is herniation of the abdominal viscera into the base of the abdominal cord.,,C0795690,HP:0001539,Omphalocele,A midline anterior incomplete closure of the abdominal wall in which there is herniation of the abdominal viscera into the base of the abdominal cord.,True
http://purl.obolibrary.org/obo/HP_0001548,HP_0001548,Overgrowth,,"Excessive postnatal growth which may comprise increased weight, increased length, and/or increased head circumference.",,C1849265;C1851731;C3150281,HP:0001548,Overgrowth,"Excessive postnatal growth which may comprise increased weight, increased length, and/or increased head circumference.",True
http://purl.obolibrary.org/obo/HP_0001561,HP_0001561,Polyhydramnios,,The presence of excess amniotic fluid in the uterus during pregnancy.,,C0020224,HP:0001561,Polyhydramnios,The presence of excess amniotic fluid in the uterus during pregnancy.,True
http://purl.obolibrary.org/obo/HP_0001627,HP_0001627,Abnormal heart morphology,,Any structural anomaly of the heart.,,C0018798;C0152021,HP:0001627,Abnormal heart morphology,Any structural anomaly of the heart.,True
http://purl.obolibrary.org/obo/HP_0001629,HP_0001629,Ventricular septal defect,,A hole between the two bottom chambers (ventricles) of the heart. The defect is centered around the most superior aspect of the ventricular septum.,,C0018818,HP:0001629,Ventricular septal defect,A hole between the two bottom chambers (ventricles) of the heart. The defect is centered around the most superior aspect of the ventricular septum.,True
http://purl.obolibrary.org/obo/HP_0001631,HP_0001631,Atrial septal defect,,Atrial septal defect (ASD) is a congenital abnormality of the interatrial septum that enables blood flow between the left and right atria via the interatrial septum.,,C0018817,HP:0001631,Atrial septal defect,Atrial septal defect (ASD) is a congenital abnormality of the interatrial septum that enables blood flow between the left and right atria via the interatrial septum.,True
http://purl.obolibrary.org/obo/HP_0001642,HP_0001642,Pulmonic stenosis,,"A narrowing of the right ventricular outflow tract that can occur at the pulmonary valve (valvular stenosis), below the pulmonary valve (infundibular stenosis), or above the pulmonary valve (supravalvar stenosis).",,C1956257,HP:0001642,Pulmonic stenosis,"A narrowing of the right ventricular outflow tract that can occur at the pulmonary valve (valvular stenosis), below the pulmonary valve (infundibular stenosis), or above the pulmonary valve (supravalvar stenosis).",True
